metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion,personal_fecha_eleccion,metadata_tipo_declaracion,seccion,item_index,actividad_periodo,actividad_empleador,actividad_sector,actividad_descripcion,donacion_benefactor,donacion_descripcion,fundacion_destinatario,fundacion_descripcion,otros_texto,firma_fecha,metadata_archivo_origen
000377,Otero Rodríguez,Patricia,Lugo,12 de marzo de 2024,,actividades,0.0,,Parlamento de Galicia,Cargos públicos,Renuncia al cargo de diputada del Parlamento de Galicia con efectos del 11 de marzo de 2024.,,,,,,,deputy_000377_interests_registro_intereses_diputado_377.pdf
000377,Otero Rodríguez,Patricia,Lugo,12 de marzo de 2024,,actividades,1.0,,PSdeG,Cargos en partidos ó grupos parlamentarios,"Secretaria de Pesca de la Comisión Ejecutiva Nacional del PSdeG, sin retribución.",,,,,,,deputy_000377_interests_registro_intereses_diputado_377.pdf
000377,Otero Rodríguez,Patricia,Lugo,12 de marzo de 2024,,otros_intereses,0.0,,,,,,,,,"Declaración de Actividades, de 12 de marzo de 2024. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",,deputy_000377_interests_registro_intereses_diputado_377.pdf
000378,Barrio Baroja,Carmelo,Araba/Álava,19 de marzo de 2024,,actividades,0.0,,Partido Popular del País Vasco,Cargos en partidos o grupos parlamentarios,Miembro del Comité Ejecutivo del Partido Popular del País Vasco.,,,,,,,deputy_000378_interests_registro_intereses_diputado_378.pdf
000378,Barrio Baroja,Carmelo,Araba/Álava,19 de marzo de 2024,,actividades,1.0,,Eurobasque (Consejo Vasco del Movimiento Europeo),Actividades privadas autorizadas,Miembro del Eurobasque (Consejo Vasco del Movimiento Europeo).,,,,,,,deputy_000378_interests_registro_intereses_diputado_378.pdf
000380,García Chavarría,María Montserrat,Coruña (A),23 de abril de 2024,,actividades,0.0,,PSdeG,Cargos en partidos ó grupos parlamentarios,"Miembro de la Ejecutiva Nacional Gallega del PSdeG, sin remuneración.",,,,,,,deputy_000380_interests_registro_intereses_diputado_380.pdf
000381,,,,,,,,,,,,,,,,,,deputy_000381_interests_registro_intereses_diputado_381.pdf
000382,,,,,,,,,,,,,,,,,,deputy_000382_interests_registro_intereses_diputado_382.pdf
000383,,,,,,,,,,,,,,,,,,deputy_000383_interests_registro_intereses_diputado_383.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,0.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Instituto Nacional de la Seguridad Social,Cargos públicos,"Pensión de jubilación del Instituto Nacional de la Seguridad Social, solicitud de suspensión desde el 24 de junio.",,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,1.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Escuela de Salud Pública del ISCIII,Actividades docentes extraordinarias,Participación como docente en Medicina Preventiva y Salud Pública en el curso de postgrado.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,2.0,Fecha del acuerdo plenario definitivo: 23.10.2024,PSOE-Madrid,Cargos en partidos ó grupos parlamentarios,Miembro del Comité Ejecutivo Regional del PSOE-Madrid.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,3.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Distintas revistas científicas,"Actividades de producción y creación literaria, científica, artística o técnica",Publicación de artículos en distintas revistas científicas.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,4.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Diferentes editoriales,"Actividades de producción y creación literaria, científica, artística o técnica",Poeta y escritora con varios libros publicados en diferentes editoriales.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,5.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Asociación de Educación para la Salud (ADEPS),Actividades privadas autorizadas,Presidenta de la Asociación de Educación para la Salud (ADEPS).,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,6.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Fundación de Educación para la Salud (FUNDADEPS),Actividades privadas autorizadas,Presidenta Honorífica de la Fundación de Educación para la Salud (FUNDADEPS).,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,7.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Capítulo Español del Club de Roma,Actividades privadas autorizadas,Miembro de la Junta Directiva del Capítulo Español del Club de Roma.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000384,Sainz Martín,María,Madrid,25 de junio de 2024,,actividades,8.0,Fecha del acuerdo plenario definitivo: 23.10.2024,Asociación El Club de las 25,Actividades privadas autorizadas,Miembro de la Junta Directiva de la asociación El Club de las 25.,,,,,,,deputy_000384_interests_registro_intereses_diputado_384.pdf
000385,Moreno Borrás,Cristina,Valencia/València,4 de julio de 2024,,actividades,0.0,,Ayuntamiento de Gandia,Cargo público,"Concejal del Ayuntamiento de Gandia (Valencia), sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000385_interests_registro_intereses_diputado_385.pdf
000385,Moreno Borrás,Cristina,Valencia/València,4 de julio de 2024,,actividades,1.0,desde el 3 de julio de 2024,Generalitat Valenciana,Cargo público,"Secretaria Autonómica de Turismo de la Generalitat Valenciana (Promoción del destino Comunidad Valenciana tanto a nivel nacional como internacional), en situación de cese de dicho cargo así como del de miembro de las entidades asociadas al mismo.",,,,,,,deputy_000385_interests_registro_intereses_diputado_385.pdf
000385,Moreno Borrás,Cristina,Valencia/València,4 de julio de 2024,,actividades,2.0,,Puerto de Gandia,Cargo público,Cese como miembro del Consejo de Administración del Puerto de Gandia como consecuencia del cese en el cargo de Secretaria Autonómica de Turismo de la Generalitat Valenciana.,,,,,,,deputy_000385_interests_registro_intereses_diputado_385.pdf
000385,Moreno Borrás,Cristina,Valencia/València,4 de julio de 2024,,actividades,3.0,,Partido Popular de Gandia,Cargo en partido político,"Vicesecretaria de Movilización del Partido Popular de Gandia, sin remuneración.",,,,,,,deputy_000385_interests_registro_intereses_diputado_385.pdf
000385,Moreno Borrás,Cristina,Valencia/València,4 de julio de 2024,,actividades,4.0,,Partido Popular de Gandia,Cargo en partido político,"Miembro del Comité de Dirección del Partido Popular de Gandia, sin remuneración.",,,,,,,deputy_000385_interests_registro_intereses_diputado_385.pdf
000386,Otero García,Mercedes,Asturias,22 de julio de 2024,,actividades,0.0,desde el 1 de abril de 2024,Gobierno del Principado de Asturias,Público,Auxiliar Administrativo,,,,,,,deputy_000386_interests_registro_intereses_diputado_386.pdf
000386,Otero García,Mercedes,Asturias,22 de julio de 2024,,actividades,1.0,en situación de cese desde el 22.07.2024,Vicepresidenta de la Junta General del Principado de Asturias,Público,Secretaría de despacho,,,,,,,deputy_000386_interests_registro_intereses_diputado_386.pdf
000386,Otero García,Mercedes,Asturias,22 de julio de 2024,,actividades,2.0,,Federación Socialista Asturiana,Público,Secretaría Ejecutiva del Suroccidente de Asturias,,,,,,,deputy_000386_interests_registro_intereses_diputado_386.pdf
000387,Almirón Ruíz,Oriol,Barcelona,10 de septiembre de 2024,,actividades,0.0,,Ayuntamiento de d'Ódena,Cargos públicos,"Concejal del Ayuntamiento de d'Ódena (Barcelona), sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000387_interests_registro_intereses_diputado_387.pdf
000387,Almirón Ruíz,Oriol,Barcelona,10 de septiembre de 2024,,actividades,1.0,,Juventudes Socialistas de Cataluña de la Anoia,Cargos en partidos ó grupos parlamentarios,"Secretario de Organización de las Juventudes Socialistas de Cataluña de la Anoia, sin percibir remuneración.",,,,,,,deputy_000387_interests_registro_intereses_diputado_387.pdf
000387,Almirón Ruíz,Oriol,Barcelona,10 de septiembre de 2024,,actividades,2.0,,Agrupación del Partido Socialista de Cataluña en d'Ódena,Cargos en partidos ó grupos parlamentarios,"Secretario de Organización de la Agrupación del Partido Socialista de Cataluña en d'Ódena, sin percibir remuneración.",,,,,,,deputy_000387_interests_registro_intereses_diputado_387.pdf
000388,Canelo Matito,Andrea,Barcelona,10 de septiembre de 2024,,actividades,0.0,,Ayuntamiento de Granollers,Público,"Concejala del Ayuntamiento de Granollers (Barcelona) de vía pública, limpieza, gestión de residuos, servicios municipales y mantenimiento. Tercera Teniente de Alcalde.",,,,,,,deputy_000388_interests_registro_intereses_diputado_388.pdf
000388,Canelo Matito,Andrea,Barcelona,10 de septiembre de 2024,,actividades,1.0,,Fundación Privada de la Acción de Granollers,Privado,"Técnico de prevención de riesgos laborales en la Fundación Privada de la Acción de Granollers (Barcelona), en excedencia desde 2019.",,,,,,,deputy_000388_interests_registro_intereses_diputado_388.pdf
000389,Pagès i Massó,Josep,Barcelona,10 de septiembre de 2024,,actividades,0.0,,Ayuntamiento de Barcelona,,Técnico Superior en Derecho del Ayuntamiento de Barcelona,,,,,,10 de septiembre de 2024,deputy_000389_interests_registro_intereses_diputado_389.pdf
000389,Pagès i Massó,Josep,Barcelona,10 de septiembre de 2024,,actividades,1.0,,Ayuntamiento de Barcelona,,"Letrado Consistorial, en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad",,,,,,10 de septiembre de 2024,deputy_000389_interests_registro_intereses_diputado_389.pdf
000389,Pagès i Massó,Josep,Barcelona,10 de septiembre de 2024,,actividades,2.0,,Junts,,"Miembro del órgano de Garantías de Junts (Comisión de Garantías), no remunerado",,,,,,10 de septiembre de 2024,deputy_000389_interests_registro_intereses_diputado_389.pdf
000389,Pagès i Massó,Josep,Barcelona,10 de septiembre de 2024,,otros_intereses,0.0,,,,,,,,,"1. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG.
2. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",10 de septiembre de 2024,deputy_000389_interests_registro_intereses_diputado_389.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,0.0,,centros de educación superior,Actividades docentes esporádicas,Fecha del acuerdo plenario definitivo: 08.05.2025,,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,1.0,Fecha del acuerdo plenario definitivo: 19.12.2024,PSOE,Cargos en partidos ó grupos parlamentarios,Secretario General del PSOE de Puente de Vallecas,,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,2.0,Fecha del acuerdo plenario definitivo: 19.12.2024,PSOE,Cargos en partidos ó grupos parlamentarios,Secretario de Coordinación del PSOE de la Ciudad de Madrid,,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,3.0,Fecha del acuerdo plenario definitivo: 19.12.2024,PSOE,Cargos en partidos ó grupos parlamentarios,Secretario de Coordinación del PSOE de la Comunidad de Madrid,,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,4.0,Fecha del acuerdo plenario definitivo: 19.12.2024,PSOE,Cargos en partidos ó grupos parlamentarios,Secretario del Comité Municipal del PSOE de la Ciudad de Madrid,,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000390,Montávez Aguillaume,Vicente,Madrid,17 de septiembre de 2024,,actividades,5.0,Fecha del acuerdo plenario definitivo: 08.05.2025,PSOE,Cargos en partidos ó grupos parlamentarios,Secretario de Comité Municipal del PSOE de la Comunidad de Madrid (sin remuneración),,,,,,,deputy_000390_interests_registro_intereses_diputado_390.pdf
000391,Molina León,Ainhoa,S/C Tenerife,17 de septiembre de 2024,,actividades,0.0,,Gobierno de Canarias,Público,"Directora General de Formación Profesional y Enseñanzas de Régimen Especial en el Gobierno de Canarias, en situación de cese desde el 16.09.2024.",,,,,,,deputy_000391_interests_registro_intereses_diputado_391.pdf
000391,Molina León,Ainhoa,S/C Tenerife,17 de septiembre de 2024,,actividades,1.0,,Partido Popular,Político,"Presidenta del Comité Local de la Frontera del Partido Popular, sin remuneración.",,,,,,,deputy_000391_interests_registro_intereses_diputado_391.pdf
000392,Estrems Fayos,Etna,Girona,8 de octubre de 2024,,actividades,0.0,,Ayuntamiento de L'Escala (Girona),Cargos públicos,"Concejal en el Ayuntamiento de L'Escala (Girona), sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000392_interests_registro_intereses_diputado_392.pdf
000392,Estrems Fayos,Etna,Girona,8 de octubre de 2024,,actividades,1.0,,Alt Empordà,Actividades públicas a las que ha renunciado,Consejera Comarcal en el Alt Empordà. Renuncia al cargo con efecto 7 de octubre de 2024.,,,,,,,deputy_000392_interests_registro_intereses_diputado_392.pdf
000392,Estrems Fayos,Etna,Girona,8 de octubre de 2024,,actividades,2.0,,Alt Empordà,Cargos en partidos ó grupos parlamentarios,Secretaria Comarcal de igualdad y feminismo en la ejecutiva Comarcal del Alt Empordà. No recibe ninguna retribución por ello. Coordinadora de grupos en la oposición en la ejecutiva Comarcal del Alt Empordà. No recibe ninguna retribución por ello.,,,,,,,deputy_000392_interests_registro_intereses_diputado_392.pdf
000392,Estrems Fayos,Etna,Girona,8 de octubre de 2024,,actividades,3.0,,SOLEXPERT 2013 SC,Actividades privadas autorizadas,"Ostenta la propiedad del 25% de las participaciones sociales de la Empresa SOLEXPERT 2013 SC. Siendo administradora solidaria de la misma y recibiendo retribuciones a las que renunció con fecha de efecto 30 de septiembre 2024, sin percibir ningún tipo de remuneración.",,,,,,,deputy_000392_interests_registro_intereses_diputado_392.pdf
